EventObject_id	Name	ObjectType	Reference	ReferenceType
1105170361623	1104750513526	gopher_id	AAFB02000950	accession
1105170361624	1104750510126	gopher_id	AAFB02000951	accession
1105170361625	1104750513154	gopher_id	AAFB02000952	accession
1105170361626	1104750513202	gopher_id	AAFB02000953	accession
1105170361627	1104750506291	gopher_id	AAFB02000954	accession
1105170361628	1104750504957	gopher_id	AAFB02000955	accession
1105170361629	1104750505523	gopher_id	AAFB02000956	accession
1105170361630	1104750512702	gopher_id	AAFB02000957	accession
1105170361631	1104750506447	gopher_id	AAFB02000958	accession
1105170361632	1104750505317	gopher_id	AAFB02000959	accession
1105170361633	1104750510318	gopher_id	AAFB02000960	accession
1105170361634	1104750513274	gopher_id	AAFB02000961	accession
1105170361635	1104750506305	gopher_id	AAFB02000962	accession
1105170361636	1104750514018	gopher_id	AAFB02000963	accession
1105170361637	1104750506821	gopher_id	AAFB02000964	accession
1105170361638	1104750512538	gopher_id	AAFB02000965	accession
1105170361639	1104750514038	gopher_id	AAFB02000966	accession
1105170361640	1104750507982	gopher_id	AAFB02000967	accession
1105170361641	1104750511490	gopher_id	AAFB02000968	accession
1105170361642	1104750504867	gopher_id	AAFB02000969	accession
1105170361643	1104750505719	gopher_id	AAFB02000970	accession
1105170361644	1104750508378	gopher_id	AAFB02000971	accession
1105170361645	1104750513080	gopher_id	AAFB02000972	accession
1105170361646	1104750506881	gopher_id	AAFB02000973	accession
1105170361647	1104750511124	gopher_id	AAFB02000974	accession
1105170361648	1104750514947	gopher_id	AAFB02000975	accession
1105170361649	1104750512584	gopher_id	AAFB02000976	accession
1105170361650	1104750512772	gopher_id	AAFB02000977	accession
1105170361651	1104750506415	gopher_id	AAFB02000978	accession
1105170361652	1104750515721	gopher_id	AAFB02000979	accession
1105170361653	1104750513738	gopher_id	AAFB02000980	accession
1105170361654	1104750508778	gopher_id	AAFB02000981	accession
1105170361655	1104750514483	gopher_id	AAFB02000982	accession
1105170361656	1104750515705	gopher_id	AAFB02000983	accession
1105170361657	1104750507318	gopher_id	AAFB02000984	accession
1105170361658	1104750514805	gopher_id	AAFB02000985	accession
1105170361659	1104750511560	gopher_id	AAFB02000986	accession
1105170361660	1104750511054	gopher_id	AAFB02000987	accession
1105170361661	1104750506111	gopher_id	AAFB02000988	accession
1105170361662	1104750514495	gopher_id	AAFB02000989	accession
1105170361663	1104750513510	gopher_id	AAFB02000990	accession
1105170361664	1104750515407	gopher_id	AAFB02000991	accession
1105170361665	1104750508912	gopher_id	AAFB02000992	accession
1105170361666	1104750508276	gopher_id	AAFB02000993	accession
1105170361667	1104750511038	gopher_id	AAFB02000994	accession
1105170361668	1104750506553	gopher_id	AAFB02000995	accession
1105170361669	1104750508860	gopher_id	AAFB02000996	accession
1105170361670	1104750513668	gopher_id	AAFB02000997	accession
1105170361671	1104750514054	gopher_id	AAFB02000998	accession
1105170361672	1104750513636	gopher_id	AAFB02000999	accession
1105170361673	1104750511152	gopher_id	AAFB02001000	accession
1105170361674	1104750514443	gopher_id	AAFB02001001	accession
1105170361675	1104750507440	gopher_id	AAFB02001002	accession
1105170361676	1104750508592	gopher_id	AAFB02001003	accession
1105170361677	1104750504999	gopher_id	AAFB02001004	accession
1105170361678	1104750511586	gopher_id	AAFB02001005	accession
1105170361679	1104750512634	gopher_id	AAFB02001006	accession
1105170361680	1104750515815	gopher_id	AAFB02001007	accession
1105170361681	1104750511594	gopher_id	AAFB02001008	accession
1105170361682	1104750512488	gopher_id	AAFB02001009	accession
1105170361683	1104750513622	gopher_id	AAFB02001010	accession
1105170361684	1104750508658	gopher_id	AAFB02001011	accession
1105170361685	1104750513296	gopher_id	AAFB02001012	accession
1105170361686	1104750512230	gopher_id	AAFB02001013	accession
1105170361687	1104750512718	gopher_id	AAFB02001014	accession
1105170361688	1104750515811	gopher_id	AAFB02001015	accession
1105170361689	1104750506669	gopher_id	AAFB02001016	accession
1105170361690	1104750510540	gopher_id	AAFB02001017	accession
1105170361691	1104750514555	gopher_id	AAFB02001018	accession
1105170361692	1104750514070	gopher_id	AAFB02001019	accession
1105170361693	1104750510434	gopher_id	AAFB02001020	accession
1105170361694	1104750505495	gopher_id	AAFB02001021	accession
1105170361695	1104750505061	gopher_id	AAFB02001022	accession
1105170361696	1104750504977	gopher_id	AAFB02001023	accession
1105170361697	1104750506057	gopher_id	AAFB02001024	accession
1105170361698	1104750505013	gopher_id	AAFB02001025	accession
1105170361699	1104750505407	gopher_id	AAFB02001026	accession
1105170361700	1104750509042	gopher_id	AAFB02001027	accession
1105170361701	1104750507812	gopher_id	AAFB02001028	accession
1105170361702	1104750505861	gopher_id	AAFB02001029	accession
1105170361703	1104750507398	gopher_id	AAFB02001030	accession
1105170361704	1104750506731	gopher_id	AAFB02001031	accession
1105170361705	1104750511952	gopher_id	AAFB02001032	accession
1105170361706	1104750505075	gopher_id	AAFB02001033	accession
1105170361707	1104750514389	gopher_id	AAFB02001034	accession
1105170361708	1104750506593	gopher_id	AAFB02001035	accession
1105170361709	1104750511416	gopher_id	AAFB02001036	accession
1105170361710	1104750507328	gopher_id	AAFB02001037	accession
1105170361711	1104750507332	gopher_id	AAFB02001038	accession
1105170361712	1104750512376	gopher_id	AAFB02001039	accession
1105170361713	1104750508226	gopher_id	AAFB02001040	accession
1105170361714	1104750504827	gopher_id	AAFB02001041	accession
1105170361715	1104750510264	gopher_id	AAFB02001042	accession
1105170361716	1104750512732	gopher_id	AAFB02001043	accession
1105170361717	1104750515027	gopher_id	AAFB02001044	accession
1105170361718	1104750514723	gopher_id	AAFB02001045	accession
1105170361719	1104750504855	gopher_id	AAFB02001046	accession
1105170361720	1104750511010	gopher_id	AAFB02001047	accession
1105170361721	1104750504703	gopher_id	AAFB02001048	accession
1105170361722	1104750512990	gopher_id	AAFB02001049	accession
1105170361723	1104750513208	gopher_id	AAFB02001050	accession
1105170361724	1104750508478	gopher_id	AAFB02001051	accession
1105170361725	1104750512752	gopher_id	AAFB02001052	accession
1105170361726	1104750513440	gopher_id	AAFB02001053	accession
1105170361727	1104750511072	gopher_id	AAFB02001054	accession
1105170361728	1104750512388	gopher_id	AAFB02001055	accession
1105170361729	1104750510168	gopher_id	AAFB02001056	accession
1105170361730	1104750513834	gopher_id	AAFB02001057	accession
1105170361731	1104750510230	gopher_id	AAFB02001058	accession
1105170361732	1104750507678	gopher_id	AAFB02001059	accession
1105170361733	1104750506335	gopher_id	AAFB02001060	accession
1105170361734	1104750504637	gopher_id	AAFB02001061	accession
1105170361735	1104750506491	gopher_id	AAFB02001062	accession
1105170361736	1104750513944	gopher_id	AAFB02001063	accession
1105170361737	1104750506085	gopher_id	AAFB02001064	accession
1105170361738	1104750509200	gopher_id	AAFB02001065	accession
1105170361739	1104750511880	gopher_id	AAFB02001066	accession
1105170361740	1104750512622	gopher_id	AAFB02001067	accession
1105170361741	1104750512998	gopher_id	AAFB02001068	accession
1105170361742	1104750507340	gopher_id	AAFB02001069	accession
1105170361743	1104750511176	gopher_id	AAFB02001070	accession
1105170361744	1104750508730	gopher_id	AAFB02001071	accession
1105170361745	1104750513868	gopher_id	AAFB02001072	accession
1105170361746	1104750512142	gopher_id	AAFB02001073	accession
1105170361747	1104750510162	gopher_id	AAFB02001074	accession
1105170361748	1104750506363	gopher_id	AAFB02001075	accession
1105170361749	1104750508314	gopher_id	AAFB02001076	accession
1105170361750	1104750513864	gopher_id	AAFB02001077	accession
1105170361751	1104750511698	gopher_id	AAFB02001078	accession
1105170361752	1104750508874	gopher_id	AAFB02001079	accession
1105170361753	1104750515977	gopher_id	AAFB02001080	accession
1105170361754	1104750510254	gopher_id	AAFB02001081	accession
1105170361755	1104750514403	gopher_id	AAFB02001082	accession
1105170361756	1104750512070	gopher_id	AAFB02001083	accession
1105170361757	1104750516207	gopher_id	AAFB02001084	accession
1105170361758	1104750513764	gopher_id	AAFB02001085	accession
1105170361759	1104750515747	gopher_id	AAFB02001086	accession
1105170361760	1104750516251	gopher_id	AAFB02001087	accession
1105170361761	1104750513948	gopher_id	AAFB02001088	accession
1105170361762	1104750506455	gopher_id	AAFB02001089	accession
1105170361763	1104750515741	gopher_id	AAFB02001090	accession
1105170361764	1104750515579	gopher_id	AAFB02001091	accession
1105170361765	1104750514549	gopher_id	AAFB02001092	accession
1105170361766	1104750506467	gopher_id	AAFB02001093	accession
1105170361767	1104750516125	gopher_id	AAFB02001094	accession
1105170361768	1104750510132	gopher_id	AAFB02001095	accession
1105170361769	1104750516201	gopher_id	AAFB02001096	accession
1105170361770	1104750506709	gopher_id	AAFB02001097	accession
1105170361771	1104750511624	gopher_id	AAFB02001098	accession
1105170361772	1104750507556	gopher_id	AAFB02001099	accession
1105170361773	1104750509168	gopher_id	AAFB02001100	accession
1105170361774	1104750508036	gopher_id	AAFB02001101	accession
1105170361775	1104750507346	gopher_id	AAFB02001102	accession
1105170361776	1104750507180	gopher_id	AAFB02001103	accession
1105170361777	1104750510400	gopher_id	AAFB02001104	accession
1105170361778	1104750508158	gopher_id	AAFB02001105	accession
1105170361779	1104750514142	gopher_id	AAFB02001106	accession
1105170361780	1104750508272	gopher_id	AAFB02001107	accession
1105170361781	1104750515737	gopher_id	AAFB02001108	accession
1105170361782	1104750512570	gopher_id	AAFB02001109	accession
1105170361783	1104750514309	gopher_id	AAFB02001110	accession
1105170361784	1104750508074	gopher_id	AAFB02001111	accession
1105170361785	1104750507236	gopher_id	AAFB02001112	accession
1105170361786	1104750510408	gopher_id	AAFB02001113	accession
1105170361787	1104750508908	gopher_id	AAFB02001114	accession
1105170361788	1104750505695	gopher_id	AAFB02001115	accession
1105170361789	1104750510534	gopher_id	AAFB02001116	accession
1105170361790	1104750507816	gopher_id	AAFB02001117	accession
1105170361791	1104750512452	gopher_id	AAFB02001118	accession
1105170361792	1104750512394	gopher_id	AAFB02001119	accession
1105170361793	1104750514383	gopher_id	AAFB02001120	accession
1105170361794	1104750505535	gopher_id	AAFB02001121	accession
1105170361795	1104750513512	gopher_id	AAFB02001122	accession
1105170361796	1104750508920	gopher_id	AAFB02001123	accession
1105170361797	1104750510588	gopher_id	AAFB02001124	accession
1105170361798	1104750515327	gopher_id	AAFB02001125	accession
1105170361799	1104750512028	gopher_id	AAFB02001126	accession
1105170361800	1104750504661	gopher_id	AAFB02001127	accession
1105170361801	1104750505745	gopher_id	AAFB02001128	accession
1105170361802	1104750513732	gopher_id	AAFB02001129	accession
1105170361803	1104750506571	gopher_id	AAFB02001130	accession
1105170361804	1104750505741	gopher_id	AAFB02001131	accession
1105170361805	1104750515731	gopher_id	AAFB02001132	accession
1105170361806	1104750508742	gopher_id	AAFB02001133	accession
1105170361807	1104750505991	gopher_id	AAFB02001134	accession
1105170361808	1104750513226	gopher_id	AAFB02001135	accession
1105170361809	1104750504857	gopher_id	AAFB02001136	accession
1105170361810	1104750515287	gopher_id	AAFB02001137	accession
1105170361811	1104750506023	gopher_id	AAFB02001138	accession
1105170361812	1104750512840	gopher_id	AAFB02001139	accession
1105170361813	1104750515533	gopher_id	AAFB02001140	accession
1105170361814	1104750515037	gopher_id	AAFB02001141	accession
1105170361815	1104750506173	gopher_id	AAFB02001142	accession
1105170361816	1104750508188	gopher_id	AAFB02001143	accession
1105170361817	1104750508270	gopher_id	AAFB02001144	accession
1105170361818	1104750515023	gopher_id	AAFB02001145	accession
1105170361819	1104750508428	gopher_id	AAFB02001146	accession
1105170361820	1104750512656	gopher_id	AAFB02001147	accession
1105170361821	1104750505715	gopher_id	AAFB02001148	accession
1105170361822	1104750507430	gopher_id	AAFB02001149	accession
1105170361823	1104750504849	gopher_id	AAFB02001150	accession
1105170361824	1104750515201	gopher_id	AAFB02001151	accession
1105170361825	1104750513314	gopher_id	AAFB02001152	accession
1105170361826	1104750509080	gopher_id	AAFB02001153	accession
1105170361827	1104750506625	gopher_id	AAFB02001154	accession
1105170361828	1104750511318	gopher_id	AAFB02001155	accession
1105170361829	1104750511188	gopher_id	AAFB02001156	accession
1105170361830	1104750515493	gopher_id	AAFB02001157	accession
1105170361831	1104750510592	gopher_id	AAFB02001158	accession
1105170361832	1104750507462	gopher_id	AAFB02001159	accession
1105170361833	1104750512018	gopher_id	AAFB02001160	accession
1105170361834	1104750513024	gopher_id	AAFB02001161	accession
1105170361835	1104750515657	gopher_id	AAFB02001162	accession
1105170361836	1104750513608	gopher_id	AAFB02001163	accession
1105170361837	1104750508064	gopher_id	AAFB02001164	accession
1105170361838	1104750508856	gopher_id	AAFB02001165	accession
1105170361839	1104750505389	gopher_id	AAFB02001166	accession
1105170361840	1104750513786	gopher_id	AAFB02001167	accession
1105170361841	1104750510448	gopher_id	AAFB02001168	accession
1105170361842	1104750513854	gopher_id	AAFB02001169	accession
1105170361843	1104750505089	gopher_id	AAFB02001170	accession
1105170361844	1104750512836	gopher_id	AAFB02001171	accession
1105170361845	1104750515365	gopher_id	AAFB02001172	accession
1105170361846	1104750514741	gopher_id	AAFB02001173	accession
1105170361847	1104750515185	gopher_id	AAFB02001174	accession
1105170361848	1104750513034	gopher_id	AAFB02001175	accession
1105170361849	1104750512286	gopher_id	AAFB02001176	accession
1105170361850	1104750507604	gopher_id	AAFB02001177	accession
1105170361851	1104750504647	gopher_id	AAFB02001178	accession
1105170361852	1104750514497	gopher_id	AAFB02001179	accession
1105170361853	1104750504663	gopher_id	AAFB02001180	accession
1105170361854	1104750513982	gopher_id	AAFB02001181	accession
1105170361855	1104750512764	gopher_id	AAFB02001182	accession
1105170361856	1104750509056	gopher_id	AAFB02001183	accession
1105170361857	1104750508590	gopher_id	AAFB02001184	accession
1105170361858	1104750513176	gopher_id	AAFB02001185	accession
1105170361859	1104750515031	gopher_id	AAFB02001186	accession
1105170361860	1104750506315	gopher_id	AAFB02001187	accession
1105170361861	1104750511418	gopher_id	AAFB02001188	accession
1105170361862	1104750512178	gopher_id	AAFB02001189	accession
1105170361863	1104750513938	gopher_id	AAFB02001190	accession
1105170361864	1104750512654	gopher_id	AAFB02001191	accession
1105170361865	1104750505247	gopher_id	AAFB02001192	accession
1105170361866	1104750511564	gopher_id	AAFB02001193	accession
1105170361867	1104750507058	gopher_id	AAFB02001194	accession
1105170361868	1104750510390	gopher_id	AAFB02001195	accession
1105170361869	1104750505197	gopher_id	AAFB02001196	accession
1105170361870	1104750515903	gopher_id	AAFB02001197	accession
1105170361871	1104750512568	gopher_id	AAFB02001198	accession
1105170361872	1104750515521	gopher_id	AAFB02001199	accession
1105170361873	1104750510420	gopher_id	AAFB02001200	accession
1105170361874	1104750507836	gopher_id	AAFB02001201	accession
1105170361875	1104750511718	gopher_id	AAFB02001202	accession
1105170361876	1104750507164	gopher_id	AAFB02001203	accession
1105170361877	1104750516181	gopher_id	AAFB02001204	accession
1105170361878	1104750514845	gopher_id	AAFB02001205	accession
1105170361879	1104750510084	gopher_id	AAFB02001206	accession
1105170361880	1104750515169	gopher_id	AAFB02001207	accession
1105170361881	1104750507082	gopher_id	AAFB02001208	accession
1105170361882	1104750516269	gopher_id	AAFB02001209	accession
1105170361883	1104750506697	gopher_id	AAFB02001210	accession
1105170361884	1104750507122	gopher_id	AAFB02001211	accession
1105170361885	1104750512420	gopher_id	AAFB02001212	accession
1105170361886	1104750507660	gopher_id	AAFB02001213	accession
1105170361887	1104750505537	gopher_id	AAFB02001214	accession
1105170361888	1104750507562	gopher_id	AAFB02001215	accession
1105170361889	1104750507488	gopher_id	AAFB02001216	accession
1105170361890	1104750512540	gopher_id	AAFB02001217	accession
1105170361891	1104750512148	gopher_id	AAFB02001218	accession
1105170361892	1104750510604	gopher_id	AAFB02001219	accession
1105170361893	1104750512756	gopher_id	AAFB02001220	accession
1105170361894	1104750516187	gopher_id	AAFB02001221	accession
1105170361895	1104750514363	gopher_id	AAFB02001222	accession
1105170361896	1104750507388	gopher_id	AAFB02001223	accession
1105170361897	1104750513904	gopher_id	AAFB02001224	accession
1105170361898	1104750505683	gopher_id	AAFB02001225	accession
1105170361899	1104750506747	gopher_id	AAFB02001226	accession
1105170361900	1104750514527	gopher_id	AAFB02001227	accession
1105170361901	1104750508664	gopher_id	AAFB02001228	accession
1105170361902	1104750515329	gopher_id	AAFB02001229	accession
1105170361903	1104750511058	gopher_id	AAFB02001230	accession
1105170361904	1104750508372	gopher_id	AAFB02001231	accession
1105170361905	1104750507084	gopher_id	AAFB02001232	accession
1105170361906	1104750511910	gopher_id	AAFB02001233	accession
1105170361907	1104750511994	gopher_id	AAFB02001234	accession
1105170361908	1104750504689	gopher_id	AAFB02001235	accession
1105170361909	1104750506107	gopher_id	AAFB02001236	accession
1105170361910	1104750515677	gopher_id	AAFB02001237	accession
1105170361911	1104750515057	gopher_id	AAFB02001238	accession
1105170361912	1104750504735	gopher_id	AAFB02001239	accession
1105170361913	1104750513768	gopher_id	AAFB02001240	accession
1105170361914	1104750510090	gopher_id	AAFB02001241	accession
1105170361915	1104750505729	gopher_id	AAFB02001242	accession
1105170361916	1104750513772	gopher_id	AAFB02001243	accession
1105170361917	1104750504991	gopher_id	AAFB02001244	accession
1105170361918	1104750507514	gopher_id	AAFB02001245	accession
1105170361919	1104750506561	gopher_id	AAFB02001246	accession
1105170361920	1104750513748	gopher_id	AAFB02001247	accession
1105170361921	1104750515831	gopher_id	AAFB02001248	accession
1105170361922	1104750507376	gopher_id	AAFB02001249	accession
1105170361923	1104750511068	gopher_id	AAFB02001250	accession
1105170361924	1104750505079	gopher_id	AAFB02001251	accession
1105170361925	1104750515985	gopher_id	AAFB02001252	accession
1105170361926	1104750508794	gopher_id	AAFB02001253	accession
1105170361927	1104750514062	gopher_id	AAFB02001254	accession
1105170361928	1104750504967	gopher_id	AAFB02001255	accession
1105170361929	1104750514887	gopher_id	AAFB02001256	accession
1105170361930	1104750507674	gopher_id	AAFB02001257	accession
1105170361931	1104750515639	gopher_id	AAFB02001258	accession
1105170361932	1104750510472	gopher_id	AAFB02001259	accession
1105170361933	1104750506503	gopher_id	AAFB02001260	accession
1105170361934	1104750514359	gopher_id	AAFB02001261	accession
1105170361935	1104750507958	gopher_id	AAFB02001262	accession
1105170361936	1104750514779	gopher_id	AAFB02001263	accession
1105170361937	1104750512566	gopher_id	AAFB02001264	accession
1105170361938	1104750515397	gopher_id	AAFB02001265	accession
1105170361939	1104750504927	gopher_id	AAFB02001266	accession
1105170361940	1104750506661	gopher_id	AAFB02001267	accession
1105170361941	1104750515377	gopher_id	AAFB02001268	accession
1105170361942	1104750505271	gopher_id	AAFB02001269	accession
1105170361943	1104750513460	gopher_id	AAFB02001270	accession
1105170361944	1104750508398	gopher_id	AAFB02001271	accession
1105170361945	1104750514537	gopher_id	AAFB02001272	accession
1105170361946	1104750511360	gopher_id	AAFB02001273	accession
1105170361947	1104750511088	gopher_id	AAFB02001274	accession
1105170361948	1104750505369	gopher_id	AAFB02001275	accession
1105170361949	1104750508822	gopher_id	AAFB02001276	accession
1105170361950	1104750514519	gopher_id	AAFB02001277	accession
1105170361951	1104750511940	gopher_id	AAFB02001278	accession
1105170361952	1104750511136	gopher_id	AAFB02001279	accession
1105170361953	1104750511464	gopher_id	AAFB02001280	accession
1105170361954	1104750505081	gopher_id	AAFB02001281	accession
1105170361955	1104750506865	gopher_id	AAFB02001282	accession
1105170361956	1104750512606	gopher_id	AAFB02001283	accession
1105170361957	1104750506851	gopher_id	AAFB02001284	accession
1105170361958	1104750511554	gopher_id	AAFB02001285	accession
1105170361959	1104750506251	gopher_id	AAFB02001286	accession
1105170361960	1104750512358	gopher_id	AAFB02001287	accession
1105170361961	1104750513408	gopher_id	AAFB02001288	accession
1105170361962	1104750504701	gopher_id	AAFB02001289	accession
1105170361963	1104750513286	gopher_id	AAFB02001290	accession
1105170361964	1104750513380	gopher_id	AAFB02001291	accession
1105170361965	1104750507024	gopher_id	AAFB02001292	accession
1105170361966	1104750507330	gopher_id	AAFB02001293	accession
1105170361967	1104750511596	gopher_id	AAFB02001294	accession
1105170361968	1104750506215	gopher_id	AAFB02001295	accession
1105170361969	1104750505557	gopher_id	AAFB02001296	accession
1105170361970	1104750511160	gopher_id	AAFB02001297	accession
1105170361971	1104750507254	gopher_id	AAFB02001298	accession
1105170361972	1104750510304	gopher_id	AAFB02001299	accession
1105170361973	1104750508784	gopher_id	AAFB02001300	accession
1105170361974	1104750513686	gopher_id	AAFB02001301	accession
1105170361975	1104750506705	gopher_id	AAFB02001302	accession
1105170361976	1104750505833	gopher_id	AAFB02001303	accession
1105170361977	1104750515237	gopher_id	AAFB02001304	accession
1105170361978	1104750513516	gopher_id	AAFB02001305	accession
1105170361979	1104750512592	gopher_id	AAFB02001306	accession
1105170361980	1104750511118	gopher_id	AAFB02001307	accession
1105170361981	1104750508992	gopher_id	AAFB02001308	accession
1105170361982	1104750505315	gopher_id	AAFB02001309	accession
1105170361983	1104750508538	gopher_id	AAFB02001310	accession
1105170361984	1104750512012	gopher_id	AAFB02001311	accession
1105170361985	1104750512106	gopher_id	AAFB02001312	accession
1105170361986	1104750507196	gopher_id	AAFB02001313	accession
1105170361987	1104750507670	gopher_id	AAFB02001314	accession
1105170361988	1104750513650	gopher_id	AAFB02001315	accession
1105170361989	1104750505193	gopher_id	AAFB02001316	accession
1105170361990	1104750512128	gopher_id	AAFB02001317	accession
1105170361991	1104750508344	gopher_id	AAFB02001318	accession
1105170361992	1104750515087	gopher_id	AAFB02001319	accession
1105170361993	1104750512034	gopher_id	AAFB02001320	accession
1105170361994	1104750514048	gopher_id	AAFB02001321	accession
1105170361995	1104750508356	gopher_id	AAFB02001322	accession
1105170361996	1104750513832	gopher_id	AAFB02001323	accession
1105170361997	1104750513734	gopher_id	AAFB02001324	accession
1105170361998	1104750507048	gopher_id	AAFB02001325	accession
1105170361999	1104750507320	gopher_id	AAFB02001326	accession
1105170362000	1104750506699	gopher_id	AAFB02001327	accession
1105170362001	1104750507754	gopher_id	AAFB02001328	accession
1105170362002	1104750507238	gopher_id	AAFB02001329	accession
1105170362003	1104750508770	gopher_id	AAFB02001330	accession
1105170362004	1104750513424	gopher_id	AAFB02001331	accession
1105170362005	1104750508820	gopher_id	AAFB02001332	accession
1105170362006	1104750514613	gopher_id	AAFB02001333	accession
1105170362007	1104750512502	gopher_id	AAFB02001334	accession
1105170362008	1104750512484	gopher_id	AAFB02001335	accession
1105170362009	1104750514605	gopher_id	AAFB02001336	accession
1105170362010	1104750512472	gopher_id	AAFB02001337	accession
1105170362011	1104750513560	gopher_id	AAFB02001338	accession
1105170362012	1104750513088	gopher_id	AAFB02001339	accession
1105170362013	1104750515523	gopher_id	AAFB02001340	accession
1105170362014	1104750507052	gopher_id	AAFB02001341	accession
1105170362015	1104750507014	gopher_id	AAFB02001342	accession
1105170362016	1104750511604	gopher_id	AAFB02001343	accession
1105170362017	1104750509066	gopher_id	AAFB02001344	accession
1105170362018	1104750514889	gopher_id	AAFB02001345	accession
1105170362019	1104750513492	gopher_id	AAFB02001346	accession
1105170362020	1104750507262	gopher_id	AAFB02001347	accession
1105170362021	1104750513002	gopher_id	AAFB02001348	accession
1105170362022	1104750508568	gopher_id	AAFB02001349	accession
1105170362023	1104750515249	gopher_id	AAFB02001350	accession
1105170362024	1104750504795	gopher_id	AAFB02001351	accession
1105170362025	1104750508578	gopher_id	AAFB02001352	accession
1105170362026	1104750516083	gopher_id	AAFB02001353	accession
1105170362027	1104750513150	gopher_id	AAFB02001354	accession
1105170362028	1104750510224	gopher_id	AAFB02001355	accession
1105170362029	1104750513778	gopher_id	AAFB02001356	accession
1105170362030	1104750506741	gopher_id	AAFB02001357	accession
1105170362031	1104750506119	gopher_id	AAFB02001358	accession
1105170362032	1104750507906	gopher_id	AAFB02001359	accession
1105170362033	1104750508546	gopher_id	AAFB02001360	accession
1105170362034	1104750513410	gopher_id	AAFB02001361	accession
1105170362035	1104750512950	gopher_id	AAFB02001362	accession
1105170362036	1104750516099	gopher_id	AAFB02001363	accession
1105170362037	1104750508196	gopher_id	AAFB02001364	accession
1105170362038	1104750511996	gopher_id	AAFB02001365	accession
1105170362039	1104750512498	gopher_id	AAFB02001366	accession
1105170362040	1104750506509	gopher_id	AAFB02001367	accession
1105170362041	1104750504761	gopher_id	AAFB02001368	accession
1105170362042	1104750508502	gopher_id	AAFB02001369	accession
1105170362043	1104750508706	gopher_id	AAFB02001370	accession
1105170362044	1104750513330	gopher_id	AAFB02001371	accession
1105170362045	1104750507146	gopher_id	AAFB02001372	accession
1105170362046	1104750509126	gopher_id	AAFB02001373	accession
1105170362047	1104750514509	gopher_id	AAFB02001374	accession
1105170362048	1104750513390	gopher_id	AAFB02001375	accession
1105170362049	1104750512970	gopher_id	AAFB02001376	accession
1105170362050	1104750513022	gopher_id	AAFB02001377	accession
1105170362051	1104750505277	gopher_id	AAFB02001378	accession
1105170362052	1104750505293	gopher_id	AAFB02001379	accession
1105170362053	1104750513230	gopher_id	AAFB02001380	accession
1105170362054	1104750511684	gopher_id	AAFB02001381	accession
1105170362055	1104750507842	gopher_id	AAFB02001382	accession
1105170362056	1104750508184	gopher_id	AAFB02001383	accession
1105170362057	1104750505143	gopher_id	AAFB02001384	accession
1105170362058	1104750515913	gopher_id	AAFB02001385	accession
1105170362059	1104750512022	gopher_id	AAFB02001386	accession
1105170362060	1104750506783	gopher_id	AAFB02001387	accession
1105170362061	1104750514453	gopher_id	AAFB02001388	accession
1105170362062	1104750508572	gopher_id	AAFB02001389	accession
1105170362063	1104750512650	gopher_id	AAFB02001390	accession
1105170362064	1104750515505	gopher_id	AAFB02001391	accession
1105170362065	1104750504737	gopher_id	AAFB02001392	accession
1105170362066	1104750504691	gopher_id	AAFB02001393	accession
1105170362067	1104750507326	gopher_id	AAFB02001394	accession
1105170362068	1104750510020	gopher_id	AAFB02001395	accession
1105170362069	1104750511732	gopher_id	AAFB02001396	accession
1105170362070	1104750504709	gopher_id	AAFB02001397	accession
1105170362071	1104750514487	gopher_id	AAFB02001398	accession
1105170362072	1104750509068	gopher_id	AAFB02001399	accession
1105170362073	1104750504803	gopher_id	AAFB02001400	accession
1105170362074	1104750512976	gopher_id	AAFB02001401	accession
1105170362075	1104750513186	gopher_id	AAFB02001402	accession
1105170362076	1104750512574	gopher_id	AAFB02001403	accession
1105170362077	1104750515859	gopher_id	AAFB02001404	accession
1105170362078	1104750514775	gopher_id	AAFB02001405	accession
1105170362079	1104750515631	gopher_id	AAFB02001406	accession
1105170362080	1104750507468	gopher_id	AAFB02001407	accession
1105170362081	1104750505137	gopher_id	AAFB02001408	accession
1105170362082	1104750506735	gopher_id	AAFB02001409	accession
1105170362083	1104750511324	gopher_id	AAFB02001410	accession
1105170362084	1104750507802	gopher_id	AAFB02001411	accession
1105170362085	1104750509140	gopher_id	AAFB02001412	accession
1105170362086	1104750508968	gopher_id	AAFB02001413	accession
1105170362087	1104750513476	gopher_id	AAFB02001414	accession
1105170362088	1104750504995	gopher_id	AAFB02001415	accession
1105170362089	1104750512794	gopher_id	AAFB02001416	accession
1105170362090	1104750504983	gopher_id	AAFB02001417	accession
1105170362091	1104750506555	gopher_id	AAFB02001418	accession
1105170362092	1104750505021	gopher_id	AAFB02001419	accession
1105170362093	1104750508892	gopher_id	AAFB02001420	accession
1105170362094	1104750515957	gopher_id	AAFB02001421	accession
1105170362095	1104750505053	gopher_id	AAFB02001422	accession
1105170362096	1104750515665	gopher_id	AAFB02001423	accession
1105170362097	1104750504979	gopher_id	AAFB02001424	accession
1105170362098	1104750508586	gopher_id	AAFB02001425	accession
1105170362099	1104750512176	gopher_id	AAFB02001426	accession
1105170362100	1104750513200	gopher_id	AAFB02001427	accession
1105170362101	1104750515275	gopher_id	AAFB02001428	accession
1105170362102	1104750505635	gopher_id	AAFB02001429	accession
1105170362103	1104750512228	gopher_id	AAFB02001430	accession
